[INFO ] [2022-10-02 18:26:35,671] Click to Register on the header
[2022-10-16 21:45:42,393] Select display with 6 products
[2022-10-16 21:45:42,679] Select display with 9 products
[2022-10-16 21:46:45,791] Click to login on the header
[2022-10-16 21:46:47,243] Input valid email to Email text box with: null
[2022-10-16 21:46:47,315] Input to password text box
[2022-10-16 21:46:47,374] Navigate to Dashboard Page
[2022-10-16 21:46:48,645] Hover to Computers
[2022-10-16 21:46:48,830] Click to Notebook to navigate to the page
[2022-10-16 21:46:49,837] Select sort A to Z
[2022-10-16 21:46:53,228] Verify products are sorted from A to Z
[2022-10-16 21:46:53,473] Select sort A to Z
[2022-10-16 21:46:56,761] Verify products are sorted from Z to A
[2022-10-16 21:46:57,121] Select sort low to high
[2022-10-16 21:47:00,399] VVerify products price are sorted from low to high
[2022-10-16 21:47:00,460] Select sort from high to low
[2022-10-16 21:47:03,730] Verify products price are sorted from high to low
[2022-10-16 21:47:03,803] Select display with 3 products
[2022-10-16 21:47:07,066] Verify there are 3 or less than 3 products are displayed
[2022-10-16 21:47:07,108] Verify next button at pagination is displayed
[2022-10-16 21:47:07,150] Click to paging 2
[2022-10-16 21:47:07,417] Verify previous button at pagination is displayed
[2022-10-16 21:47:07,516] Select display with 6 products
[2022-10-16 21:47:10,784] Verify there are 6 or less than 6 products are displayed
[2022-10-16 21:47:10,801] Verify next button at pagination is displayed
[2022-10-16 21:47:40,933] Verify previous button at pagination is displayed
[2022-10-16 21:48:11,040] Select display with 9 products
[2022-10-16 21:48:14,364] Verify there are 9 or less than 9 products are displayed
[2022-10-16 21:48:14,401] Verify next button at pagination is displayed
[2022-10-16 21:48:44,489] Verify previous button at pagination is displayed
[2022-10-16 21:53:02,552] Click to Register on the header
[2022-10-16 21:53:04,238] Select gender in checkbox
[2022-10-16 21:53:04,549] Input valid value into Firstname text box with: Valarie
[2022-10-16 21:53:04,640] Input valid value into Lastname text box with: Brekke
[2022-10-16 21:53:04,691] Select Date of birthday
[2022-10-16 21:53:04,991] Select Month of birthday
[2022-10-16 21:53:05,254] Select Year of birthday
[2022-10-16 21:53:05,532] Input valid email to email text box with: shawn.murphy@gmail.com
[2022-10-16 21:53:05,588] Input valid value into password text box with: r7ikku91zpabft
[2022-10-16 21:53:05,646] Input valid value into confirm password text box with: r7ikku91zpabft
[2022-10-16 21:53:05,713] Click to Register button
[2022-10-16 21:53:06,847] Click on Continue button to return to homepage
[2022-10-16 21:53:12,157] Click to Register on the header
[2022-10-16 21:53:13,912] Select gender in checkbox
[2022-10-16 21:53:14,190] Input valid value into Firstname textbox with: Edison
[2022-10-16 21:53:14,238] Input valid value into Lastname textbox with: Kunde
[2022-10-16 21:53:14,292] Select Date of birthday
[2022-10-16 21:53:14,565] Select Month of birthday
[2022-10-16 21:53:14,821] Select Year of birthday
[2022-10-16 21:53:15,083] Input valid email to email textbox with: jannet.johns@gmail.com
[2022-10-16 21:53:15,138] Input valid value into password textbox with: 6gv3nabufo0n6p
[2022-10-16 21:53:15,186] Input valid value into confirm password textbox with: 6gv3nabufo0n6p
[2022-10-16 21:53:15,234] Click to Register button
[2022-10-16 21:53:16,730] Click on Continue buton to return to homepage
[2022-10-16 21:53:23,336] Click to login button on the header to navigate to login page
[2022-10-16 21:53:24,941] Click to Log in button in login page to show required message at email
[2022-10-16 21:53:25,235] Verify required message at email textbox
[2022-10-16 21:53:25,460] Input invalid email to Email textbox
[2022-10-16 21:53:25,534] Input to password textbox
[2022-10-16 21:53:25,641] Click to Log in button in login page to show error message at email
[2022-10-16 21:53:25,914] Verify error message at email textbox
[2022-10-16 21:53:25,961] Input not-existed email to Email textbox with: berna.parisian@gmail.com
[2022-10-16 21:53:26,043] Input to password textbox
[2022-10-16 21:53:26,094] Click to Log in button in login page to show error message at email
[2022-10-16 21:53:26,558] Verify error message with non-existed mail
[2022-10-16 21:53:26,603] Input existed email to Email textbox with:  but not input passwordjannet.johns@gmail.com
[2022-10-16 21:53:26,655] Click to Log in button in login page to show error message at email
[2022-10-16 21:53:27,075] Verify error message with empty password
[2022-10-16 21:53:27,128] Input existed email to Email textbox with:  but Incorrect passwordjannet.johns@gmail.com
[2022-10-16 21:53:27,204] Input incorrect password to password textbox
[2022-10-16 21:53:27,306] Click to Log in button in login page to show error message at email
[2022-10-16 21:53:27,790] Verify error message with incorrect password
[2022-10-16 21:53:27,909] Input valid email to Email text box with: jannet.johns@gmail.com
[2022-10-16 21:53:27,958] Input correct password to password text box
[2022-10-16 21:53:28,008] Click to Log in button in login page to show error message at email
[2022-10-16 21:53:28,796] Verify home page is displayed
[2022-10-16 21:53:28,851] ---------PASSED---------
[2022-10-16 21:53:34,807] Click to login button on the header to navigate to login page
[2022-10-16 21:53:35,670] Pre-condition - Input valid email with: jannet.johns@gmail.com
[2022-10-16 21:53:35,756] Pre-condition - Input to password textbox
[2022-10-16 21:53:35,825] Pre-condition - Click to Log in button
[2022-10-16 21:53:36,676] Click to My Account button on the header
[2022-10-16 21:53:37,267] Click to Change password button
[2022-10-16 21:53:39,132] Input to old password field with: 6gv3nabufo0n6p
[2022-10-16 21:53:39,204] Input to new password field with: hhe7fz1936
[2022-10-16 21:53:39,246] Input to confirm password field with: hhe7fz1936
[2022-10-16 21:53:39,281] Click on Change password button
[2022-10-16 21:53:39,787] Verify display of success notification
[2022-10-16 21:53:39,835] Click on close button at Notification
[2022-10-16 21:53:42,102] Click on Log out button
[2022-10-16 21:53:42,909] Click to login button
[2022-10-16 21:53:43,376] Pre-condition - Input valid email with: jannet.johns@gmail.com
[2022-10-16 21:53:43,440] Input to password textbox
[2022-10-16 21:53:43,490] Click to Log in button
[2022-10-16 21:53:44,277] Verify log out button is displayed
[2022-10-16 21:53:44,345] Click to My Account button on the header
[2022-10-16 21:53:44,786] Click to Customer info button
[2022-10-16 21:53:45,267] Click to Female checkbox
[2022-10-16 21:53:45,571] Edit First name textbox with: Thresa
[2022-10-16 21:53:45,645] Edit Last name textbox with: Barrows
[2022-10-16 21:53:45,700] Select Date of birthday
[2022-10-16 21:53:45,972] Select Month of birthday
[2022-10-16 21:53:46,219] Select Year of birthday
[2022-10-16 21:53:46,255] Edit email textbox with: shasta.wuckert@gmail.com
[2022-10-16 21:53:46,304] Click to save button
[2022-10-16 21:53:47,113] Verify firstname display correctly with: Thresa
[2022-10-16 21:53:47,162] Verify lastname display correctly with: Barrows
[2022-10-16 21:53:47,187] Verify email display correctly with: shasta.wuckert@gmail.com
[2022-10-16 21:53:47,212] Verify date of birth display correctly
[2022-10-16 21:53:47,311] Verify month of birth display correctly
[2022-10-16 21:53:47,372] Verify year of birth display correctly
[2022-10-16 21:53:47,575] Click to Adresses button
[2022-10-16 21:53:49,983] Click to add new button
[2022-10-16 21:53:53,026] Input to Firstname textbox with: Thresa
[2022-10-16 21:53:53,076] Input to Lastname textbox with: Barrows
[2022-10-16 21:53:53,121] Input to email textbox with: shasta.wuckert@gmail.com
[2022-10-16 21:53:53,164] Input to company textbox with: Hegmann and Sons
[2022-10-16 21:53:53,210] Select value in Country dropdown
[2022-10-16 21:53:53,467] Select value in State dropdown
[2022-10-16 21:53:53,814] Input to city textbox with: Barbside
[2022-10-16 21:53:53,864] Input to Adress 1 textbox with: Suite 173 98451 DuBuque Land, Runolfsdottirville, CT 46786
[2022-10-16 21:53:53,921] Input to Zipcode textbox with: 93498-5229
[2022-10-16 21:53:53,964] Input to Phone number textbox with: (947) 216-9691 x2274
[2022-10-16 21:53:54,009] Click To Save button
[2022-10-16 21:53:55,604] Verify value of name with: Thresa Barrows
[2022-10-16 21:53:55,633] Verify value of email with: shasta.wuckert@gmail.com
[2022-10-16 21:53:55,661] Verify value of Phone number with: (947) 216-9691 x2274
[2022-10-16 21:53:55,695] Verify value of Address 1 with: Suite 173 98451 DuBuque Land, Runolfsdottirville, CT 46786
[2022-10-16 21:53:55,718] Verify value of city, state and zipcode with: Barbside, Alabama, 93498-5229
[2022-10-16 21:53:55,740] Verify value of Country
[2022-10-16 21:53:55,767] Click to header image
[2022-10-16 21:53:56,211] Click to product to go to detailed page
[2022-10-16 21:53:58,818] Click to Add your review button
[2022-10-16 21:54:01,093] Input to Review title field
[2022-10-16 21:54:01,177] Input to Review text field
[2022-10-16 21:54:01,227] Click to Submit Review button
[2022-10-16 21:54:01,827] Click to My account on the header
[2022-10-16 21:54:02,291] Click to My product review button
[2022-10-16 21:54:05,079] Verify Product review is displayed
[2022-10-16 21:54:10,209] Click to Register on the header
[2022-10-16 21:54:12,048] Click to Register button
[2022-10-16 21:54:12,347] Verify Required message of Firstname field
[2022-10-16 21:54:12,377] Verify Required message of Lastname field
[2022-10-16 21:54:12,400] Verify Required message of Email field
[2022-10-16 21:54:12,424] Verify Required message of Password field
[2022-10-16 21:54:12,446] Verify Required message of Confirm Password field
[2022-10-16 21:54:12,471] Click to Register on the header
[2022-10-16 21:54:12,922] Select gender in checkbox
[2022-10-16 21:54:13,193] Input valid value into Firstname text box with: Herb
[2022-10-16 21:54:13,235] Input valid value into Lastname text box with: Murphy
[2022-10-16 21:54:13,280] Select Date of birthday
[2022-10-16 21:54:13,532] Select Month of birthday
[2022-10-16 21:54:13,783] Select Year of birthday
[2022-10-16 21:54:14,030] Input invalid email to email text box
[2022-10-16 21:54:14,091] Input valid value into password text box with: cjav9xasxv3o
[2022-10-16 21:54:14,195] Input valid value into confirm password text box with: cjav9xasxv3o
[2022-10-16 21:54:14,254] Click to Register button
[2022-10-16 21:54:14,533] Verify error message about invalid email
[2022-10-16 21:54:14,587] Select gender in checkbox
[2022-10-16 21:54:14,864] Input valid value into Firstname textbox with: Herb
[2022-10-16 21:54:14,902] Input valid value into Lastname textbox with: Murphy
[2022-10-16 21:54:15,076] Select Date of birthday
[2022-10-16 21:54:15,269] Select Month of birthday
[2022-10-16 21:54:15,304] Select Year of birthday
[2022-10-16 21:54:15,337] Input valid email to email textbox with: delphia.wiegand@yahoo.com
[2022-10-16 21:54:15,424] Input valid value into password textbox with: cjav9xasxv3o
[2022-10-16 21:54:15,472] Input valid value into confirm password textbox with: cjav9xasxv3o
[2022-10-16 21:54:15,539] Click to Register button
[2022-10-16 21:54:16,888] Verify success message about valid email
[2022-10-16 21:54:16,922] Click on Continue buton to return to homepage
[2022-10-16 21:54:17,350] Click on Log out button
[2022-10-16 21:54:18,076] Click to Register on the header
[2022-10-16 21:54:18,526] Input valid value into Firstname textbox with: Herb
[2022-10-16 21:54:18,582] Input valid value into Lastname textbox with: Murphy
[2022-10-16 21:54:18,624] Select Date of birthday
[2022-10-16 21:54:18,878] Select Month of birthday
[2022-10-16 21:54:19,129] Select Year of birthday
[2022-10-16 21:54:19,381] Input exist email to email textbox with: delphia.wiegand@yahoo.com
[2022-10-16 21:54:19,422] Input valid value into password textbox with: cjav9xasxv3o
[2022-10-16 21:54:19,457] Input valid value into confirm password textbox with: cjav9xasxv3o
[2022-10-16 21:54:19,497] Click to Register button
[2022-10-16 21:54:19,940] Verify error message about invalid email
[2022-10-16 21:54:20,000] Input valid value into Firstname textbox with: Herb
[2022-10-16 21:54:20,041] Input valid value into Lastname textbox with: Murphy
[2022-10-16 21:54:20,106] Select Date of birthday
[2022-10-16 21:54:20,138] Select Month of birthday
[2022-10-16 21:54:20,176] Select Year of birthday
[2022-10-16 21:54:20,208] Input valid email to email textbox with: von.wilkinson@yahoo.com
[2022-10-16 21:54:20,252] Input less-than-6-chars value into password textbox with
[2022-10-16 21:54:20,286] Input less-than-6-chars value into confirm password textbox with
[2022-10-16 21:54:20,330] Click to Register button
[2022-10-16 21:54:20,603] Verify error message about invalid password
[2022-10-16 21:54:20,652] Input valid value into Firstname textbox with: Herb
[2022-10-16 21:54:20,691] Input valid value into Lastname textbox with: Murphy
[2022-10-16 21:54:20,731] Select Date of birthday
[2022-10-16 21:54:20,766] Select Month of birthday
[2022-10-16 21:54:20,794] Select Year of birthday
[2022-10-16 21:54:20,832] Input valid email to email textbox with: von.wilkinson@yahoo.com
[2022-10-16 21:54:20,889] Input valid value into password textbox with: cjav9xasxv3o
[2022-10-16 21:54:20,992] Input not-matched confirm password into confirm password textbox
[2022-10-16 21:54:21,061] Click to Register button
[2022-10-16 21:54:21,335] Verify error message about not-matched password
[2022-10-16 21:54:21,918] Click on Search button at footer
[2022-10-16 21:54:23,795] Click on Search button
[2022-10-16 21:54:24,270] Verify the warning message when search is empty
[2022-10-16 21:54:24,321] Input to search keyword text box
[2022-10-16 21:54:24,368] Click on Search button
[2022-10-16 21:54:24,854] Verify the no-result message when search has no result
[2022-10-16 21:54:24,897] Input to search keyword text box
[2022-10-16 21:54:24,937] Click on Search button
[2022-10-16 21:54:25,622] Verify that 2 products are displayed
[2022-10-16 21:54:25,639] Verify that lenovo 1 products are displayed
[2022-10-16 21:54:25,655] Verify that lenovo 2 products are displayed
[2022-10-16 21:54:25,670] Input to search keyword text box
[2022-10-16 21:54:25,717] Click on Search button
[2022-10-16 21:54:26,157] Verify that 2 products are displayed
[2022-10-16 21:54:26,164] Verify that only one lenovo products are displayed
